Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI CHINA
2022-02-17,2,1,1,1,0,0,57.51431655883789
2022-02-18,2,1,1,1,0,0,56.42378234863281
2022-02-22,2,1,1,1,0,0,54.91168975830078
2022-02-23,2,1,1,1,0,0,54.31602478027344
2022-02-24,2,1,1,1,0,0,54.03193664550781
2022-02-25,2,1,1,1,0,1,54.31602478027344
2022-02-28,2,1,1,1,0,1,53.71118927001953
2022-03-01,3,1,1,1,0,1,53.6928596496582
2022-03-02,3,1,1,1,0,1,53.298805236816406
2022-03-03,3,1,1,1,0,1,51.89667892456055
2022-03-04,3,1,1,1,0,1,50.833641052246094
2022-03-07,3,1,1,1,0,1,48.89999771118164
2022-03-08,3,1,1,1,0,1,48.304325103759766
2022-03-09,3,1,1,1,0,1,49.248233795166016
2022-03-10,3,1,1,1,0,1,47.08549880981445
2022-03-11,3,1,1,1,0,1,44.99606704711914
2022-03-14,3,1,1,1,0,1,41.7611198425293
2022-03-15,3,1,1,1,0,1,41.44952774047852
2022-03-16,3,1,1,1,0,1,50.12799835205078
2022-03-17,3,1,1,1,0,1,48.24018096923828
2022-03-18,3,1,1,1,0,1,50.45791244506836
2022-03-21,3,1,1,1,0,1,48.57009506225586
2022-03-22,3,1,1,1,0,1,50.43958282470703
2022-03-23,3,1,1,1,0,1,50.11883544921875
2022-03-24,3,1,1,1,0,1,49.65146255493164
2022-03-25,3,1,1,1,0,1,48.65256881713867
2022-03-28,3,1,1,1,0,1,49.220741271972656
2022-03-29,3,1,1,1,0,1,50.15548706054688
2022-03-30,3,1,1,1,0,1,50.25630569458008
2022-03-31,3,1,1,1,0,1,48.46928787231445
2022-04-01,4,1,2,1,0,1,50.17382049560547
2022-04-04,4,1,2,1,0,1,51.76838684082031
2022-04-05,4,1,2,1,0,1,50.32960510253906
2022-04-06,4,1,2,1,0,1,49.50483322143555
2022-04-07,4,1,2,1,0,1,48.634239196777344
2022-04-08,4,1,2,1,0,1,48.762542724609375
2022-04-11,4,1,2,1,0,1,47.59869003295898
2022-04-12,4,1,2,1,0,1,47.543704986572266
2022-04-13,4,1,2,1,0,1,48.33182144165039
2022-04-14,4,1,2,1,0,1,47.84611511230469
2022-04-18,4,1,2,1,0,1,47.47955703735352
2022-04-19,4,1,2,1,0,1,47.15880584716797
2022-04-20,4,1,2,1,0,1,45.72920227050781
2022-04-21,4,1,2,1,0,1,44.16212463378906
2022-04-22,4,1,2,1,0,1,44.43705368041992
2022-04-25,4,1,2,1,0,1,43.58477783203125
2022-04-26,4,1,2,1,0,1,42.61338424682617
2022-04-27,4,1,2,1,0,1,44.13462829589844
2022-04-28,4,1,2,1,0,1,44.58368682861328
2022-04-29,4,1,2,1,0,1,46.24238967895508
2022-05-02,5,1,2,1,0,1,46.48982620239258
2022-05-03,5,1,2,1,0,1,47.0488395690918
2022-05-04,5,1,2,1,0,1,47.259613037109375
2022-05-05,5,1,2,1,0,1,44.87693405151367
2022-05-06,5,1,2,1,0,1,43.548126220703125
2022-05-09,5,1,2,1,0,1,41.95356369018555
2022-05-10,5,1,2,1,0,1,42.56756210327149
2022-05-11,5,1,2,1,0,1,42.5217399597168
2022-05-12,5,1,2,1,0,1,42.56756210327149
2022-05-13,5,1,2,1,0,1,44.2812614440918
2022-05-16,5,1,2,1,0,1,44.19878387451172
2022-05-17,5,1,2,1,0,1,45.59173583984375
2022-05-18,5,1,2,1,0,1,44.33624649047852
2022-05-19,5,1,2,1,0,1,45.42678451538086
2022-05-20,5,1,2,1,0,1,45.58257293701172
2022-05-23,5,1,2,1,0,1,45.60089492797852
2022-05-24,5,1,2,1,0,1,43.850547790527344
2022-05-25,5,1,2,1,0,1,44.26293563842773
2022-05-26,5,1,2,1,0,1,45.7933464050293
2022-05-27,5,1,2,1,0,1,46.01328659057617
2022-05-31,5,1,2,1,0,1,47.46123123168945
2022-06-01,6,1,2,1,0,1,47.00301361083984
2022-06-02,6,1,2,1,0,1,48.3134880065918
2022-06-03,6,1,2,1,0,1,47.57119369506836
2022-06-06,6,1,2,1,0,1,48.698387145996094
2022-06-07,6,1,2,1,0,1,49.5781478881836
2022-06-08,6,1,2,1,0,1,51.15438461303711
2022-06-09,6,1,2,1,0,1,49.13799285888672
2022-06-10,6,1,2,1,0,1,49.2578010559082
2022-06-13,6,1,2,1,0,1,47.1381950378418
2022-06-14,6,1,2,1,0,1,48.631134033203125
2022-06-15,6,1,2,1,0,1,49.58034896850586
2022-06-16,6,1,2,1,0,1,47.81093978881836
2022-06-17,6,1,2,1,0,1,48.64034652709961
2022-06-21,6,1,2,1,0,1,49.94897079467773
2022-06-22,6,1,2,1,0,1,49.17485809326172
2022-06-23,6,1,2,1,0,1,50.05034637451172
2022-06-24,6,1,2,1,0,1,51.43270111083984
2022-06-27,6,1,2,1,0,1,51.57093048095703
2022-06-28,6,1,2,1,0,1,51.58015060424805
2022-06-29,6,1,2,1,0,1,51.294464111328125
2022-06-30,6,1,2,1,0,1,51.43270111083984
2022-07-01,7,2,3,1,0,1,51.45112991333008
2022-07-05,7,2,3,1,0,1,51.257598876953125
2022-07-06,7,2,3,1,0,1,50.49270248413086
2022-07-07,7,2,3,1,0,1,51.626224517822266
2022-07-08,7,2,3,1,0,1,51.16544723510742
2022-07-11,7,2,3,1,0,1,48.88916778564453
2022-07-12,7,2,3,1,0,1,48.64034652709961
2022-07-13,7,2,3,1,0,1,48.41917037963867
2022-07-14,7,2,3,1,0,1,47.82936477661133
2022-07-15,7,2,3,1,0,1,47.28564834594727
2022-07-18,7,2,3,1,0,1,48.059757232666016
2022-07-19,7,2,3,1,0,1,48.50210952758789
2022-07-20,7,2,3,1,0,1,48.11505126953125
2022-07-21,7,2,3,1,0,1,48.446815490722656
2022-07-22,7,2,3,1,0,1,47.33172225952149
2022-07-25,7,2,3,1,0,1,47.55289459228516
2022-07-26,7,2,3,1,0,1,47.35015487670898
2022-07-27,7,2,3,1,0,1,47.82015609741211
2022-07-28,7,2,3,1,0,1,47.28564834594727
2022-07-29,7,2,3,1,0,1,45.79270553588867
2022-08-01,8,2,3,1,0,1,45.25819778442383
2022-08-02,8,2,3,1,0,1,45.00015640258789
2022-08-03,8,2,3,1,0,1,45.38721466064453
2022-08-04,8,2,3,1,0,1,46.07838821411133
2022-08-05,8,2,3,1,0,1,45.71897506713867
2022-08-08,8,2,3,1,0,1,45.37799835205078
2022-08-09,8,2,3,1,0,1,45.11074066162109
2022-08-10,8,2,3,1,0,1,45.11074066162109
2022-08-11,8,2,3,1,0,1,45.930938720703125
2022-08-12,8,2,3,1,0,1,46.05995559692383
2022-08-15,8,2,3,1,0,1,45.84799575805664
2022-08-16,8,2,3,1,0,1,45.57152938842773
2022-08-17,8,2,3,1,0,1,45.43328857421875
2022-08-18,8,2,3,1,0,1,44.99094009399414
2022-08-19,8,2,3,1,0,1,44.66839218139648
2022-08-22,8,2,3,1,0,1,44.84349060058594
2022-08-23,8,2,3,1,0,1,44.92642974853516
2022-08-24,8,2,3,1,0,1,44.92642974853516
2022-08-25,8,2,3,1,0,1,46.80643081665039
2022-08-26,8,2,3,1,0,1,46.4285888671875
2022-08-29,8,2,3,1,0,1,46.03231048583984
2022-08-30,8,2,3,1,0,1,44.96329498291016
2022-08-31,8,2,3,1,0,1,45.79270553588867
2022-09-01,9,2,3,1,0,1,45.35956573486328
2022-09-02,9,2,3,1,0,1,44.530155181884766
2022-09-06,9,2,3,1,0,1,43.673095703125
2022-09-07,9,2,3,1,0,1,44.28133010864258
2022-09-08,9,2,3,1,0,1,43.709957122802734
2022-09-09,9,2,3,1,0,1,44.5670166015625
2022-09-12,9,2,3,1,0,1,45.21211624145508
2022-09-13,9,2,3,1,0,1,43.709957122802734
2022-09-14,9,2,3,1,0,1,43.783687591552734
2022-09-15,9,2,3,1,0,1,43.42427444458008
2022-09-16,9,2,3,1,0,1,42.56721115112305
2022-09-19,9,2,3,1,0,1,42.66858673095703
2022-09-20,9,2,3,1,0,1,42.41054916381836
2022-09-21,9,2,3,1,0,1,41.1572151184082
2022-09-22,9,2,3,1,0,1,40.91761016845703
2022-09-23,9,2,3,1,0,1,40.16192626953125
2022-09-26,9,2,3,1,0,1,40.35545349121094
2022-09-27,9,2,3,1,0,1,40.19878387451172
2022-09-28,9,2,3,1,0,1,40.51211929321289
2022-09-29,9,2,3,1,0,1,39.51682662963867
2022-09-30,9,2,3,1,0,1,39.221927642822266
2022-10-03,10,2,4,1,0,1,39.44309997558594
2022-10-04,10,2,4,1,0,1,41.01897430419922
2022-10-05,10,2,4,1,0,1,41.22172927856445
2022-10-06,10,2,4,1,0,1,40.79780197143555
2022-10-07,10,2,4,1,0,1,39.71957015991211
2022-10-10,10,2,4,1,0,1,38.37408065795898
2022-10-11,10,2,4,1,0,1,37.4525146484375
2022-10-12,10,2,4,1,0,1,37.443302154541016
2022-10-13,10,2,4,1,0,1,37.27741241455078
2022-10-14,10,2,4,1,0,1,36.82585144042969
2022-10-17,10,2,4,1,0,1,37.904083251953125
2022-10-18,10,2,4,1,0,1,37.765846252441406
2022-10-19,10,2,4,1,0,1,36.21761703491211
2022-10-20,10,2,4,1,0,1,36.43878936767578
2022-10-21,10,2,4,1,0,1,36.77055740356445
2022-10-24,10,2,4,1,0,1,33.22251892089844
2022-10-25,10,2,4,1,0,1,33.821537017822266
2022-10-26,10,2,4,1,0,1,35.32369613647461
2022-10-27,10,2,4,1,0,1,34.42977523803711
2022-10-28,10,2,4,1,0,1,33.416046142578125
2022-10-31,10,2,4,1,0,1,32.78938293457031
2022-11-01,11,2,4,1,0,1,34.20859909057617
2022-11-02,11,2,4,1,0,1,34.48506546020508
2022-11-03,11,2,4,1,0,1,34.9550666809082
2022-11-04,11,2,4,1,0,1,37.49858856201172
2022-11-07,11,2,4,1,0,1,37.470947265625
2022-11-08,11,2,4,1,0,1,37.415653228759766
2022-11-09,11,2,4,1,0,1,36.005653381347656
2022-11-10,11,2,4,1,0,1,38.0146713256836
2022-11-11,11,2,4,1,0,1,39.50761032104492
2022-11-14,11,2,4,1,0,1,39.76565170288086
2022-11-15,11,2,4,1,0,1,41.7562370300293
2022-11-16,11,2,4,1,0,1,41.009765625
2022-11-17,11,2,4,1,0,1,41.7562370300293
2022-11-18,11,2,4,1,0,1,40.60428237915039
2022-11-21,11,2,4,1,0,1,39.93152618408203
2022-11-22,11,2,4,1,0,1,39.544471740722656
2022-11-23,11,2,4,1,0,1,39.95917892456055
2022-11-25,11,2,4,1,0,1,39.23114013671875
2022-11-28,11,2,4,1,0,1,39.67348861694336
2022-11-29,11,2,4,1,0,1,41.396820068359375
2022-11-30,11,2,4,1,0,1,43.322898864746094
2022-12-01,12,2,4,1,0,1,42.9634895324707
2022-12-02,12,2,4,1,0,1,44.01408004760742
2022-12-05,12,2,4,1,0,1,43.96799850463867
2022-12-06,12,2,4,1,0,1,44.57622909545898
2022-12-07,12,2,4,1,0,1,43.8574104309082
2022-12-08,12,2,4,1,0,1,45.21211624145508
2022-12-09,12,2,4,1,0,1,44.91721725463867
2022-12-12,12,2,4,1,0,1,44.530155181884766
2022-12-13,12,2,4,1,0,1,44.91551971435547
2022-12-14,12,2,4,1,0,1,45.22418212890625
2022-12-15,12,2,4,1,0,1,44.23271560668945
2022-12-16,12,2,4,1,0,1,44.279483795166016
2022-12-19,12,2,4,1,0,1,43.93340301513672
2022-12-20,12,2,4,1,0,1,43.372188568115234
2022-12-21,12,2,4,1,0,1,44.28883743286133
2022-12-22,12,2,4,1,0,1,43.99887847900391
2022-12-23,12,2,4,1,0,1,43.73697662353516
2022-12-27,12,2,4,1,0,1,45.45802307128906
2022-12-28,12,2,4,1,0,1,44.11111831665039
2022-12-29,12,2,4,1,0,1,45.261600494384766
2022-12-30,12,2,4,1,0,1,44.42913436889648
2023-01-03,1,1,1,1,0,1,45.93505096435547
2023-01-04,1,1,1,1,0,1,48.64756393432617
2023-01-05,1,1,1,1,0,1,48.61015319824219
2023-01-06,1,1,1,1,0,1,48.88140106201172
2023-01-09,1,1,1,1,0,1,49.05911636352539
2023-01-10,1,1,1,1,0,1,49.55485916137695
2023-01-11,1,1,1,1,0,1,49.957061767578125
2023-01-12,1,1,1,1,0,1,49.59226608276367
2023-01-13,1,1,1,1,0,1,50.396671295166016
2023-01-17,1,1,1,1,0,1,49.77933883666992
2023-01-18,1,1,1,1,0,1,49.16201400756836
2023-01-19,1,1,1,1,0,1,50.069297790527344
2023-01-20,1,1,1,1,0,1,51.14495468139648
2023-01-23,1,1,1,1,0,1,51.74357986450195
2023-01-24,1,1,1,1,0,1,51.68745422363281
2023-01-25,1,1,1,1,0,1,51.81840515136719
2023-01-26,1,1,1,1,0,1,52.56668472290039
2023-01-27,1,1,1,1,0,1,52.44509506225586
2023-01-30,1,1,1,1,0,1,50.47150039672852
2023-01-31,1,1,1,1,0,1,50.11606979370117
2023-02-01,2,1,1,1,0,1,51.2759017944336
2023-02-02,2,1,1,1,0,1,50.34990310668945
2023-02-03,2,1,1,1,0,1,49.14330291748047
2023-02-06,2,1,1,1,0,1,48.49790573120117
2023-02-07,2,1,1,1,0,1,48.74110412597656
2023-02-08,2,1,1,1,0,1,48.26407241821289
2023-02-09,2,1,1,1,0,1,49.27425384521485
2023-02-10,2,1,1,1,0,1,47.98346710205078
2023-02-13,2,1,1,1,0,1,48.843994140625
2023-02-14,2,1,1,1,0,1,48.40437698364258
2023-02-15,2,1,1,1,0,1,48.0208854675293
2023-02-16,2,1,1,1,0,1,47.95541000366211
2023-02-17,2,1,1,1,0,1,46.99199676513672
2023-02-21,2,1,1,1,0,1,46.486907958984375
2023-02-22,2,1,1,1,0,1,46.20630645751953
2023-02-23,2,1,1,1,0,1,45.94440460205078
2023-02-24,2,1,1,1,0,1,44.672325134277344
2023-02-27,2,1,1,1,0,1,45.24289321899414
2023-02-28,2,1,1,1,0,1,44.76586532592773
2023-03-01,3,1,1,1,0,1,46.49626159667969
2023-03-02,3,1,1,1,0,1,47.16036224365234
2023-03-03,3,1,1,1,0,1,47.24454498291016
2023-03-06,3,1,1,1,0,1,46.61785888671875
2023-03-07,3,1,1,1,0,1,45.59832000732422
2023-03-08,3,1,1,1,0,1,45.25225067138672
2023-03-09,3,1,1,1,0,1,43.65279769897461
2023-03-10,3,1,1,1,0,1,43.70891952514648
2023-03-13,3,1,1,1,0,1,44.08305740356445
2023-03-14,3,1,1,1,0,1,44.32624435424805
2023-03-15,3,1,1,1,0,1,43.62473678588867
2023-03-16,3,1,1,1,0,1,44.13917922973633
2023-03-17,3,1,1,1,0,1,43.99887847900391
2023-03-20,3,1,1,1,0,1,43.83051300048828
2023-03-21,3,1,1,1,0,1,44.51332092285156
2023-03-22,3,1,1,1,0,1,44.64426803588867
2023-03-23,3,1,1,1,0,1,45.86957550048828
2023-03-24,3,1,1,1,0,1,45.6357421875
2023-03-27,3,1,1,1,0,1,44.971641540527344
2023-03-28,3,1,1,1,0,1,46.44014358520508
2023-03-29,3,1,1,1,0,1,46.44014358520508
2023-03-30,3,1,1,1,0,1,47.12294769287109
2023-03-31,3,1,1,1,0,1,46.66461944580078
2023-04-03,4,1,2,1,0,1,46.655269622802734
2023-04-04,4,1,2,1,0,1,46.505619049072266
2023-04-05,4,1,2,1,0,1,45.95376205444336
2023-04-06,4,1,2,1,0,1,46.51497268676758
2023-04-10,4,1,2,1,0,1,46.32789611816406
2023-04-11,4,1,2,1,0,1,46.35596084594727
2023-04-12,4,1,2,1,0,1,45.13064956665039
2023-04-13,4,1,2,1,0,1,46.07535171508789
2023-04-14,4,1,2,1,0,1,45.6825065612793
2023-04-17,4,1,2,1,0,1,46.636566162109375
2023-04-18,4,1,2,1,0,1,46.486907958984375
2023-04-19,4,1,2,1,0,1,45.972469329833984
2023-04-20,4,1,2,1,0,1,45.61703109741211
2023-04-21,4,1,2,1,0,1,44.88745880126953
2023-04-24,4,1,2,1,0,1,44.31689453125
2023-04-25,4,1,2,1,0,1,43.15705871582031
2023-04-26,4,1,2,1,0,1,43.80245971679688
2023-04-27,4,1,2,1,0,1,44.40107727050781
2023-04-28,4,1,2,1,0,1,44.63491439819336
2023-05-01,5,1,2,1,0,1,44.45719528198242
2023-05-02,5,1,2,1,0,1,43.6434440612793
2023-05-03,5,1,2,1,0,1,43.55926513671875
2023-05-04,5,1,2,1,0,1,44.29819488525391
2023-05-05,5,1,2,1,0,1,44.78457260131836
2023-05-08,5,1,2,1,0,1,44.88745880126953
2023-05-09,5,1,2,1,0,1,44.17658996582031
2023-05-10,5,1,2,1,0,1,44.00823211669922
2023-05-11,5,1,2,1,0,1,44.354305267333984
2023-05-12,5,1,2,1,0,1,43.23188781738281
2023-05-15,5,1,2,1,0,1,44.971641540527344
2023-05-16,5,1,2,1,0,1,44.52267456054688
2023-05-17,5,1,2,1,0,1,44.20465469360352
2023-05-18,5,1,2,1,0,1,43.4189567565918
2023-05-19,5,1,2,1,0,1,43.26930236816406
2023-05-22,5,1,2,1,0,1,43.87727737426758
2023-05-23,5,1,2,1,0,1,42.67067337036133
2023-05-24,5,1,2,1,0,1,41.89434051513672
2023-05-25,5,1,2,1,0,1,41.052520751953125
2023-05-26,5,1,2,1,0,1,41.79145050048828
2023-05-30,5,1,2,1,0,1,40.62226104736328
2023-05-31,5,1,2,1,0,1,40.44454574584961
2023-06-01,6,1,2,1,0,1,41.47343063354492
2023-06-02,6,1,2,1,0,1,42.5771369934082
2023-06-05,6,1,2,1,0,1,42.38072204589844
2023-06-06,6,1,2,1,0,1,43.01676559448242
2023-06-07,6,1,2,1,0,1,42.50596618652344
2023-06-08,6,1,2,1,0,1,43.0063705444336
2023-06-09,6,1,2,1,0,1,42.94972610473633
2023-06-12,6,1,2,1,0,1,42.94972610473633
2023-06-13,6,1,2,1,0,1,43.54454040527344
2023-06-14,6,1,2,1,0,1,44.22433853149414
2023-06-15,6,1,2,1,0,1,45.1024055480957
2023-06-16,6,1,2,1,0,1,44.97966384887695
2023-06-20,6,1,2,1,0,1,43.14799880981445
2023-06-21,6,1,2,1,0,1,42.77977752685547
2023-06-22,6,1,2,1,0,1,42.609825134277344
2023-06-23,6,1,2,1,0,1,41.7128791809082
2023-06-26,6,1,2,1,0,1,41.8828239440918
2023-06-27,6,1,2,1,0,1,42.808101654052734
2023-06-28,6,1,2,1,0,1,42.46820068359375
2023-06-29,6,1,2,1,0,1,41.826171875
2023-06-30,6,1,2,1,0,1,42.241607666015625
2023-07-03,7,2,3,1,0,1,42.93084335327149
2023-07-05,7,2,3,1,0,1,42.58149719238281
2023-07-06,7,2,3,1,0,1,41.533485412597656
2023-07-07,7,2,3,1,0,1,42.41155242919922
2023-07-10,7,2,3,1,0,1,42.420997619628906
2023-07-11,7,2,3,1,0,1,42.77977752685547
2023-07-12,7,2,3,1,0,1,43.89388275146485
2023-07-13,7,2,3,1,0,1,44.800270080566406
2023-07-14,7,2,3,1,0,1,44.03550338745117
2023-07-17,7,2,3,1,0,1,43.79002380371094
2023-07-18,7,2,3,1,0,1,42.8930778503418
2023-07-19,7,2,3,1,0,1,43.0535774230957
2023-07-20,7,2,3,1,0,1,42.85530853271485
2023-07-21,7,2,3,1,0,1,42.84586715698242
2023-07-24,7,2,3,1,0,1,43.79946517944336
2023-07-25,7,2,3,1,0,1,44.32819366455078
2023-07-26,7,2,3,1,0,1,45.00798416137695
2023-07-27,7,2,3,1,0,1,44.35651779174805
2023-07-28,7,2,3,1,0,1,46.71691131591797
2023-07-31,7,2,3,1,0,1,47.01904296875
2023-08-01,8,2,3,1,0,1,45.98990631103516
2023-08-02,8,2,3,1,0,1,44.668094635009766
2023-08-03,8,2,3,1,0,1,45.74443054199219
2023-08-04,8,2,3,1,0,1,45.27235412597656
2023-08-07,8,2,3,1,0,1,44.83803939819336
2023-08-08,8,2,3,1,0,1,44.1204833984375
2023-08-09,8,2,3,1,0,1,44.27154159545898
2023-08-10,8,2,3,1,0,1,44.5831184387207
2023-08-11,8,2,3,1,0,1,43.28017807006836
2023-08-14,8,2,3,1,0,1,42.96860504150391
2023-08-15,8,2,3,1,0,1,42.2604866027832
2023-08-16,8,2,3,1,0,1,41.48627471923828
2023-08-17,8,2,3,1,0,1,41.90171051025391
2023-08-18,8,2,3,1,0,1,40.9009017944336
2023-08-21,8,2,3,1,0,1,40.82537078857422
2023-08-22,8,2,3,1,0,1,40.71207046508789
2023-08-23,8,2,3,1,0,1,41.278564453125
2023-08-24,8,2,3,1,0,1,41.31632995605469
2023-08-25,8,2,3,1,0,1,41.31632995605469
2023-08-28,8,2,3,1,0,1,42.15663528442383
2023-08-29,8,2,3,1,0,1,43.07246398925781
2023-08-30,8,2,3,1,0,1,42.83642578125
2023-08-31,8,2,3,1,0,1,42.40211486816406
2023-09-01,9,2,3,1,0,1,43.32738876342773
2023-09-05,9,2,3,1,0,1,42.78921508789063
2023-09-06,9,2,3,1,0,1,42.808101654052734
2023-09-07,9,2,3,1,0,1,41.533485412597656
2023-09-08,9,2,3,1,0,1,41.4390754699707
2023-09-11,9,2,3,1,0,1,42.11886596679688
2023-09-12,9,2,3,1,0,1,42.11886596679688
2023-09-13,9,2,3,1,0,1,41.797847747802734
2023-09-14,9,2,3,1,0,1,42.02444839477539
2023-09-15,9,2,3,1,0,1,41.75064468383789
2023-09-18,9,2,3,1,0,1,41.67511367797852
2023-09-19,9,2,3,1,0,1,41.41075134277344
2023-09-20,9,2,3,1,0,1,41.09917449951172
2023-09-21,9,2,3,1,0,1,40.30608367919922
2023-09-22,9,2,3,1,0,1,41.571250915527344
2023-09-25,9,2,3,1,0,1,40.98587417602539
2023-09-26,9,2,3,1,0,1,40.513797760009766
2023-09-27,9,2,3,1,0,1,40.64597702026367
2023-09-28,9,2,3,1,0,1,40.56100463867188
2023-09-29,9,2,3,1,0,1,40.87257766723633
2023-10-02,10,2,4,1,0,1,40.68374633789063
2023-10-03,10,2,4,1,0,1,39.8812141418457
2023-10-04,10,2,4,1,0,1,39.59796142578125
2023-10-05,10,2,4,1,0,1,39.82456207275391
2023-10-06,10,2,4,1,0,1,40.71207046508789
2023-10-09,10,2,4,1,0,1,40.6743049621582
2023-10-10,10,2,4,1,0,1,41.45795822143555
2023-10-11,10,2,4,1,0,1,41.77896499633789
2023-10-12,10,2,4,1,0,1,41.02364349365234
2023-10-13,10,2,4,1,0,1,40.759273529052734
2023-10-16,10,2,4,1,0,1,40.87257766723633
2023-10-17,10,2,4,1,0,1,40.57988739013672
2023-10-18,10,2,4,1,0,1,39.8812141418457
2023-10-19,10,2,4,1,0,1,39.34304428100586
2023-10-20,10,2,4,1,0,1,38.63492202758789
2023-10-23,10,2,4,1,0,1,38.86151885986328
2023-10-24,10,2,4,1,0,1,39.97562789916992
2023-10-25,10,2,4,1,0,1,39.37137222290039
2023-10-26,10,2,4,1,0,1,39.38080978393555
2023-10-27,10,2,4,1,0,1,39.579078674316406
2023-10-30,10,2,4,1,0,1,40.08892440795898
2023-10-31,10,2,4,1,0,1,39.475223541259766
2023-11-01,11,2,4,1,0,1,39.46578598022461
2023-11-02,11,2,4,1,0,1,39.79623794555664
2023-11-03,11,2,4,1,0,1,40.834808349609375
2023-11-06,11,2,4,1,0,1,41.08029174804688
2023-11-07,11,2,4,1,0,1,41.014198303222656
2023-11-08,11,2,4,1,0,1,40.759273529052734
2023-11-09,11,2,4,1,0,1,40.22110748291016
2023-11-10,11,2,4,1,0,1,40.12669372558594
2023-11-13,11,2,4,1,0,1,40.52323532104492
2023-11-14,11,2,4,1,0,1,41.505157470703125
2023-11-15,11,2,4,1,0,1,42.3737907409668
2023-11-16,11,2,4,1,0,1,40.81592559814453
2023-11-17,11,2,4,1,0,1,40.85369491577149
2023-11-20,11,2,4,1,0,1,41.75064468383789
2023-11-21,11,2,4,1,0,1,41.04252624511719
2023-11-22,11,2,4,1,0,1,41.0047607421875
2023-11-24,11,2,4,1,0,1,41.21247482299805
2023-11-27,11,2,4,1,0,1,40.72150802612305
2023-11-28,11,2,4,1,0,1,40.834808349609375
2023-11-29,11,2,4,1,0,1,40.05115509033203
2023-11-30,11,2,4,1,0,1,40.2966423034668
2023-12-01,12,2,4,1,0,1,39.94730758666992
2023-12-04,12,2,4,1,0,1,39.28639602661133
2023-12-05,12,2,4,1,0,1,38.61604309082031
2023-12-06,12,2,4,1,0,1,38.5971565246582
2023-12-07,12,2,4,1,0,1,38.63492202758789
2023-12-08,12,2,4,1,0,1,38.1911735534668
2023-12-11,12,2,4,1,0,1,38.502742767333984
2023-12-12,12,2,4,1,0,1,38.71045684814453
2023-12-13,12,2,4,1,0,1,38.63492202758789
2023-12-14,12,2,4,1,0,1,39.02202987670898
2023-12-15,12,2,4,1,0,1,38.89928817749024
2023-12-18,12,2,4,1,0,1,38.57827377319336
2023-12-19,12,2,4,1,0,1,39.04090881347656
2023-12-20,12,2,4,1,0,1,37.999977111816406
2023-12-21,12,2,4,1,0,1,39.05445098876953
2023-12-22,12,2,4,1,0,1,38.00965118408203
2023-12-26,12,2,4,1,0,1,38.28052520751953
2023-12-27,12,2,4,1,0,1,38.241825103759766
2023-12-28,12,2,4,1,0,1,39.14152145385742
2023-12-29,12,2,4,1,0,1,39.41239929199219
2024-01-02,1,1,1,1,0,1,38.41596221923828
2024-01-03,1,1,1,1,0,1,38.95771408081055
2024-01-04,1,1,1,1,0,1,38.4740104675293
2024-01-05,1,1,1,1,0,1,38.14508819580078
2024-01-08,1,1,1,1,0,1,37.75812149047852
2024-01-09,1,1,1,1,0,1,37.22604370117188
2024-01-10,1,1,1,1,0,1,37.187347412109375
2024-01-11,1,1,1,1,0,1,37.632354736328125
2024-01-12,1,1,1,1,0,1,37.51626586914063
2024-01-16,1,1,1,1,0,1,36.423095703125
2024-01-17,1,1,1,1,0,1,35.60078811645508
2024-01-18,1,1,1,1,0,1,35.72655487060547
2024-01-19,1,1,1,1,0,1,35.832969665527344
2024-01-22,1,1,1,1,0,1,34.904258728027344
2024-01-23,1,1,1,1,0,1,36.21993255615234
2024-01-24,1,1,1,1,0,1,37.13897705078125
2024-01-25,1,1,1,1,0,1,37.20669555664063
2024-01-26,1,1,1,1,0,1,36.92614364624024
2024-01-29,1,1,1,1,0,1,36.25862884521485
2024-01-30,1,1,1,1,0,1,35.58143997192383
2024-01-31,1,1,1,1,0,1,35.349266052246094
2024-02-01,2,1,1,1,0,1,35.49437713623047
2024-02-02,2,1,1,1,0,1,34.86555862426758
2024-02-05,2,1,1,1,0,1,35.32991409301758
2024-02-06,2,1,1,1,0,1,37.25506210327149
2024-02-07,2,1,1,1,0,1,36.74233627319336
2024-02-08,2,1,1,1,0,1,36.074825286865234
2024-02-09,2,1,1,1,0,1,36.41341781616211
2024-02-12,2,1,1,1,0,1,37.0035400390625
2024-02-13,2,1,1,1,0,1,36.22960662841797
2024-02-14,2,1,1,1,0,1,36.848751068115234
2024-02-15,2,1,1,1,0,1,36.94549179077149
2024-02-16,2,1,1,1,0,1,37.52594757080078
2024-02-20,2,1,1,1,0,1,37.21637344360352
2024-02-21,2,1,1,1,0,1,37.999977111816406
2024-02-22,2,1,1,1,0,1,38.4740104675293
2024-02-23,2,1,1,1,0,1,38.59976959228516
2024-02-26,2,1,1,1,0,1,38.261173248291016
2024-02-27,2,1,1,1,0,1,38.7835807800293
2024-02-28,2,1,1,1,0,1,37.642032623291016
2024-02-29,2,1,1,1,0,1,37.71942901611328
2024-03-01,3,1,1,1,0,1,38.33857345581055
2024-03-04,3,1,1,1,0,1,37.642032623291016
2024-03-05,3,1,1,1,0,1,37.22604370117188
2024-03-06,3,1,1,1,0,1,37.80649185180664
2024-03-07,3,1,1,1,0,1,37.564640045166016
2024-03-08,3,1,1,1,0,1,37.69040298461914
2024-03-11,3,1,1,1,0,1,38.5127067565918
