Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI SOUTH AFRICA
2024-03-11,3,1,1,1,0,1,36.22709274291992
2024-03-12,3,1,1,1,0,1,36.06062316894531
2024-03-13,3,1,1,1,0,1,36.67103576660156
2024-03-14,3,1,1,1,0,1,35.847896575927734
2024-03-15,3,1,1,1,0,1,35.44095993041992
2024-03-18,3,1,1,1,0,1,34.71955871582031
2024-03-19,3,1,1,1,0,1,34.756553649902344
2024-03-20,3,1,1,1,0,1,35.88489532470703
2024-03-21,3,1,1,1,0,1,35.81090545654297
2024-03-22,3,1,1,1,0,1,35.35771942138672
2024-03-25,3,1,1,1,0,1,35.4502067565918
2024-03-26,3,1,1,1,0,1,35.533443450927734
2024-03-27,3,1,1,1,0,1,36.06986999511719
2024-03-28,3,1,1,1,0,1,36.22709274291992
2024-04-01,4,1,2,1,0,1,36.09761047363281
2024-04-02,4,1,2,1,0,1,36.476806640625
2024-04-03,4,1,2,1,0,1,36.64328384399414
2024-04-04,4,1,2,1,0,1,36.69877624511719
2024-04-05,4,1,2,1,0,1,37.23520278930664
2024-04-08,4,1,2,1,0,1,37.36468505859375
2024-04-09,4,1,2,1,0,1,38.07683181762695
2024-04-10,4,1,2,1,0,1,37.12421798706055
2024-04-11,4,1,2,1,0,1,37.64214324951172
2024-04-12,4,1,2,1,0,1,36.624786376953125
2024-04-15,4,1,2,1,0,1,36.04212188720703
2024-04-16,4,1,2,1,0,1,35.4502067565918
2024-04-17,4,1,2,1,0,1,35.43170928955078
2024-04-18,4,1,2,1,0,1,35.38546371459961
2024-04-19,4,1,2,1,0,1,35.514949798583984
2024-04-22,4,1,2,1,0,1,35.44095993041992
2024-04-23,4,1,2,1,0,1,35.92189025878906
2024-04-24,4,1,2,1,0,1,35.857147216796875
2024-04-25,4,1,2,1,0,1,36.08836364746094
2024-04-26,4,1,2,1,0,1,37.03173065185547
2024-04-29,4,1,2,1,0,1,38.00284576416016
2024-04-30,4,1,2,1,0,1,37.10572052001953
2024-05-01,5,1,2,1,0,1,37.4664192199707
2024-05-02,5,1,2,1,0,1,38.07683181762695
2024-05-03,5,1,2,1,0,1,38.44678115844727
2024-05-06,5,1,2,1,0,1,38.61325454711914
2024-05-07,5,1,2,1,0,1,38.35429763793945
2024-05-08,5,1,2,1,0,1,38.32654571533203
2024-05-09,5,1,2,1,0,1,38.8814697265625
2024-05-10,5,1,2,1,0,1,39.33465194702149
2024-05-13,5,1,2,1,0,1,39.72309875488281
2024-05-14,5,1,2,1,0,1,39.778587341308594
2024-05-15,5,1,2,1,0,1,40.4999885559082
2024-05-16,5,1,2,1,0,1,40.416748046875
2024-05-17,5,1,2,1,0,1,40.592472076416016
2024-05-20,5,1,2,1,0,1,40.823692321777344
2024-05-21,5,1,2,1,0,1,41.054908752441406
2024-05-22,5,1,2,1,0,1,40.15778732299805
2024-05-23,5,1,2,1,0,1,39.306907653808594
2024-05-24,5,1,2,1,0,1,39.65835952758789
2024-05-28,5,1,2,1,0,1,39.58436965942383
2024-05-29,5,1,2,1,0,1,39.18667602539063
2024-05-30,5,1,2,1,0,1,37.62364959716797
2024-05-31,5,1,2,1,0,1,37.540409088134766
2024-06-03,6,1,2,1,0,1,38.567012786865234
2024-06-04,6,1,2,1,0,1,37.64214324951172
2024-06-05,6,1,2,1,0,1,37.216705322265625
2024-06-06,6,1,2,1,0,1,37.32769012451172
2024-06-07,6,1,2,1,0,1,36.87450408935547
2024-06-10,6,1,2,1,0,1,37.18895721435547
2024-06-11,6,1,2,1,0,1,37.49618148803711
2024-06-12,6,1,2,1,0,1,38.36993408203125
2024-06-13,6,1,2,1,0,1,37.93775177001953
2024-06-14,6,1,2,1,0,1,38.81150436401367
2024-06-17,6,1,2,1,0,1,39.23428726196289
2024-06-18,6,1,2,1,0,1,41.4609489440918
2024-06-20,6,1,2,1,0,1,41.49852752685547
2024-06-21,6,1,2,1,0,1,41.58308410644531
2024-06-24,6,1,2,1,0,1,41.32001876831055
2024-06-25,6,1,2,1,0,1,40.605987548828125
2024-06-26,6,1,2,1,0,1,40.73751831054688
2024-06-27,6,1,2,1,0,1,39.64767837524414
2024-06-28,6,1,2,1,0,1,40.69993591308594
2024-07-01,7,2,3,1,0,1,40.56840515136719
2024-07-02,7,2,3,1,0,1,39.910743713378906
2024-07-03,7,2,3,1,0,1,40.83147048950195
2024-07-05,7,2,3,1,0,1,41.63945770263672
2024-07-08,7,2,3,1,0,1,41.63945770263672
2024-07-09,7,2,3,1,0,1,41.44215774536133
2024-07-10,7,2,3,1,0,1,41.686431884765625
2024-07-11,7,2,3,1,0,1,42.0340576171875
2024-07-12,7,2,3,1,0,1,42.37228012084961
2024-07-15,7,2,3,1,0,1,41.66764068603516
2024-07-16,7,2,3,1,0,1,42.34409713745117
2024-07-17,7,2,3,1,0,1,41.28243637084961
2024-07-18,7,2,3,1,0,1,40.72812271118164
2024-07-19,7,2,3,1,0,1,40.65296173095703
2024-07-22,7,2,3,1,0,1,41.21667098999024
2024-07-23,7,2,3,1,0,1,40.9254264831543
2024-07-24,7,2,3,1,0,1,40.65296173095703
2024-07-25,7,2,3,1,0,1,40.869049072265625
2024-07-26,7,2,3,1,0,1,41.21667098999024
2024-07-29,7,2,3,1,0,1,40.859657287597656
2024-07-30,7,2,3,1,0,1,41.47034454345703
2024-07-31,7,2,3,1,0,1,42.75748062133789
2024-08-01,8,2,3,1,0,1,41.808570861816406
2024-08-02,8,2,3,1,0,1,41.23546600341797
2024-08-05,8,2,3,1,0,1,40.136226654052734
2024-08-06,8,2,3,1,0,1,40.01409149169922
2024-08-07,8,2,3,1,0,1,40.06106185913086
2024-08-08,8,2,3,1,0,1,41.19788360595703
2024-08-09,8,2,3,1,0,1,41.479740142822266
2024-08-12,8,2,3,1,0,1,41.25425338745117
2024-08-13,8,2,3,1,0,1,42.10921859741211
2024-08-14,8,2,3,1,0,1,42.53199768066406
2024-08-15,8,2,3,1,0,1,43.21784973144531
2024-08-16,8,2,3,1,0,1,44.06341552734375
2024-08-19,8,2,3,1,0,1,45.03112030029297
2024-08-20,8,2,3,1,0,1,44.42042922973633
2024-08-21,8,2,3,1,0,1,44.66470718383789
2024-08-22,8,2,3,1,0,1,43.57486343383789
2024-08-23,8,2,3,1,0,1,44.89958572387695
2024-08-26,8,2,3,1,0,1,44.674102783203125
2024-08-27,8,2,3,1,0,1,44.95595550537109
2024-08-28,8,2,3,1,0,1,44.23252868652344
2024-08-29,8,2,3,1,0,1,44.44861602783203
2024-08-30,8,2,3,1,0,1,44.11978530883789
2024-09-03,9,2,3,1,0,1,42.73869323730469
2024-09-04,9,2,3,1,0,1,42.87961959838867
2024-09-05,9,2,3,1,0,1,43.452728271484375
2024-09-06,9,2,3,1,0,1,42.635345458984375
2024-09-09,9,2,3,1,0,1,42.8608283996582
2024-09-10,9,2,3,1,0,1,42.73869323730469
2024-09-11,9,2,3,1,0,1,43.01115417480469
2024-09-12,9,2,3,1,0,1,43.452728271484375
2024-09-13,9,2,3,1,0,1,43.565467834472656
2024-09-16,9,2,3,1,0,1,43.94127655029297
2024-09-17,9,2,3,1,0,1,44.34526824951172
2024-09-18,9,2,3,1,0,1,44.36406326293945
2024-09-19,9,2,3,1,0,1,45.22841644287109
2024-09-20,9,2,3,1,0,1,45.5196647644043
2024-09-23,9,2,3,1,0,1,46.421607971191406
2024-09-24,9,2,3,1,0,1,47.61479187011719
2024-09-25,9,2,3,1,0,1,47.1732177734375
2024-09-26,9,2,3,1,0,1,48.35701370239258
2024-09-27,9,2,3,1,0,1,48.43217468261719
2024-09-30,9,2,3,1,0,1,47.35173034667969
2024-10-01,10,2,4,1,0,1,47.126243591308594
2024-10-02,10,2,4,1,0,1,47.34233093261719
2024-10-03,10,2,4,1,0,1,46.75043487548828
2024-10-04,10,2,4,1,0,1,46.78801727294922
2024-10-07,10,2,4,1,0,1,46.67527389526367
2024-10-08,10,2,4,1,0,1,46.03640365600586
2024-10-09,10,2,4,1,0,1,45.763938903808594
2024-10-10,10,2,4,1,0,1,46.30886459350586
2024-10-11,10,2,4,1,0,1,47.03229522705078
2024-10-14,10,2,4,1,0,1,46.57192611694336
2024-10-15,10,2,4,1,0,1,46.11156463623047
2024-10-16,10,2,4,1,0,1,46.71285629272461
2024-10-17,10,2,4,1,0,1,46.694068908691406
2024-10-18,10,2,4,1,0,1,47.48326110839844
2024-10-21,10,2,4,1,0,1,47.36112594604492
2024-10-22,10,2,4,1,0,1,47.520843505859375
2024-10-23,10,2,4,1,0,1,46.45918655395508
2024-10-24,10,2,4,1,0,1,47.126243591308594
2024-10-25,10,2,4,1,0,1,46.67527389526367
2024-10-28,10,2,4,1,0,1,47.20140838623047
2024-10-29,10,2,4,1,0,1,47.107452392578125
2024-10-30,10,2,4,1,0,1,46.67527389526367
2024-10-31,10,2,4,1,0,1,46.374629974365234
2024-11-01,11,2,4,1,0,1,46.45918655395508
2024-11-04,11,2,4,1,0,1,46.75983428955078
2024-11-05,11,2,4,1,0,1,47.61479187011719
2024-11-06,11,2,4,1,0,1,46.421607971191406
2024-11-07,11,2,4,1,0,1,47.51144409179688
2024-11-08,11,2,4,1,0,1,46.04579544067383
2024-11-11,11,2,4,1,0,1,44.79623794555664
2024-11-12,11,2,4,1,0,1,44.17615509033203
2024-11-13,11,2,4,1,0,1,43.52789306640625
2024-11-14,11,2,4,1,0,1,43.46212387084961
2024-11-15,11,2,4,1,0,1,43.593658447265625
2024-11-18,11,2,4,1,0,1,44.7586555480957
2024-11-19,11,2,4,1,0,1,44.56135940551758
2024-11-20,11,2,4,1,0,1,44.58014678955078
2024-11-21,11,2,4,1,0,1,45.18143844604492
2024-11-22,11,2,4,1,0,1,44.9841423034668
2024-11-25,11,2,4,1,0,1,44.382850646972656
2024-11-26,11,2,4,1,0,1,44.401641845703125
2024-11-27,11,2,4,1,0,1,44.00704193115234
2024-11-29,11,2,4,1,0,1,44.58014678955078
2024-12-02,12,2,4,1,0,1,44.589542388916016
2024-12-03,12,2,4,1,0,1,44.589542388916016
2024-12-04,12,2,4,1,0,1,44.862003326416016
2024-12-05,12,2,4,1,0,1,45.54785537719727
2024-12-06,12,2,4,1,0,1,45.42571258544922
2024-12-09,12,2,4,1,0,1,46.25249099731445
2024-12-10,12,2,4,1,0,1,46.24309921264648
2024-12-11,12,2,4,1,0,1,46.562530517578125
2024-12-12,12,2,4,1,0,1,46.00821685791016
2024-12-13,12,2,4,1,0,1,46.05519485473633
2024-12-16,12,2,4,1,0,1,46.00821685791016
2024-12-17,12,2,4,1,0,1,44.748191833496094
2024-12-18,12,2,4,1,0,1,42.81121063232422
2024-12-19,12,2,4,1,0,1,42.910037994384766
2024-12-20,12,2,4,1,0,1,43.19663238525391
2024-12-23,12,2,4,1,0,1,42.860626220703125
2024-12-24,12,2,4,1,0,1,42.732154846191406
2024-12-26,12,2,4,1,0,1,42.34673309326172
2024-12-27,12,2,4,1,0,1,42.29731750488281
2024-12-30,12,2,4,1,0,1,41.65495681762695
2024-12-31,12,2,4,1,0,1,41.41777420043945
2025-01-02,1,1,1,1,0,1,41.83284378051758
2025-01-03,1,1,1,1,0,1,42.27755355834961
2025-01-06,1,1,1,1,0,1,41.93166732788086
2025-01-07,1,1,1,1,0,1,41.47706985473633
2025-01-08,1,1,1,1,0,1,41.21023941040039
2025-01-10,1,1,1,1,0,1,40.646934509277344
2025-01-13,1,1,1,1,0,1,40.35046005249024
2025-01-14,1,1,1,1,0,1,40.69634628295898
2025-01-15,1,1,1,1,0,1,41.92177963256836
2025-01-16,1,1,1,1,0,1,41.53636169433594
2025-01-17,1,1,1,1,0,1,42.16884613037109
2025-01-21,1,1,1,1,1,1,43.03850936889648
2025-01-22,1,1,1,1,1,1,42.860626220703125
2025-01-23,1,1,1,1,1,1,42.63332748413086
2025-01-24,1,1,1,1,1,1,42.87051010131836
2025-01-27,1,1,1,1,1,1,42.208377838134766
2025-01-28,1,1,1,1,1,1,42.65309143066406
2025-01-29,1,1,1,1,1,1,43.16698455810547
2025-01-30,1,1,1,1,1,1,44.086063385009766
2025-01-31,1,1,1,1,1,1,43.23616409301758
2025-02-03,2,1,1,1,1,1,43.24604415893555
2025-02-04,2,1,1,1,1,1,44.10582733154297
2025-02-05,2,1,1,1,1,1,44.31336212158203
2025-02-06,2,1,1,1,1,1,45.074317932128906
2025-02-07,2,1,1,1,1,1,44.89643096923828
2025-02-10,2,1,1,1,1,1,45.50914764404297
2025-02-11,2,1,1,1,1,1,45.12372970581055
2025-02-12,2,1,1,1,1,1,45.34114837646485
2025-02-13,2,1,1,1,1,1,45.53879928588867
2025-02-14,2,1,1,1,1,1,45.66727066040039
2025-02-18,2,1,1,1,1,1,46.1811637878418
2025-02-19,2,1,1,1,1,1,45.677154541015625
2025-02-20,2,1,1,1,1,1,46.27999114990234
2025-02-21,2,1,1,1,1,1,46.03292465209961
2025-02-24,2,1,1,1,1,1,45.5190315246582
2025-02-25,2,1,1,1,1,1,45.58821105957031
2025-02-26,2,1,1,1,1,1,45.55855941772461
2025-02-27,2,1,1,1,1,1,44.679012298583984
2025-02-28,2,1,1,1,1,1,43.8785285949707
2025-03-03,3,1,1,1,1,1,44.016883850097656
2025-03-04,3,1,1,1,1,1,44.5406608581543
2025-03-05,3,1,1,1,1,1,45.84515380859375
2025-03-06,3,1,1,1,1,1,46.023040771484375
2025-03-07,3,1,1,1,1,1,46.28987121582031
2025-03-10,3,1,1,1,1,1,45.23243713378906
2025-03-11,3,1,1,1,1,1,45.76609802246094
2025-03-12,3,1,1,1,1,1,45.43009185791016
2025-03-13,3,1,1,1,1,1,45.321380615234375
2025-03-14,3,1,1,1,1,1,46.44799041748047
2025-03-17,3,1,1,1,1,1,47.17930221557617
2025-03-18,3,1,1,1,1,1,47.12988662719727
2025-03-19,3,1,1,1,1,1,48.19720458984375
2025-03-20,3,1,1,1,1,1,47.46589279174805
2025-03-21,3,1,1,1,1,1,47.04094314575195
2025-03-24,3,1,1,1,1,1,47.14965057373047
2025-03-25,3,1,1,1,1,1,47.367069244384766
2025-03-26,3,1,1,1,1,1,47.59436798095703
2025-03-27,3,1,1,1,1,1,47.64377975463867
2025-03-28,3,1,1,1,1,1,47.04094314575195
2025-03-31,3,1,1,1,1,1,47.564720153808594
2025-04-01,4,1,2,1,1,1,47.53507232666016
2025-04-02,4,1,2,1,1,1,46.10210418701172
2025-04-03,4,1,2,1,1,1,44.35289001464844
2025-04-04,4,1,2,1,1,1,40.805057525634766
2025-04-07,4,1,2,1,1,1,40.29116439819336
2025-04-08,4,1,2,1,1,1,40.06386566162109
2025-04-09,4,1,2,1,1,1,43.75005722045898
2025-04-10,4,1,2,1,1,1,43.42393112182617
2025-04-11,4,1,2,1,1,1,45.08419799804688
2025-04-14,4,1,2,1,1,1,46.665409088134766
2025-04-15,4,1,2,1,1,1,46.54681396484375
2025-04-16,4,1,2,1,1,1,46.87294006347656
2025-04-17,4,1,2,1,1,1,47.33742141723633
2025-04-21,4,1,2,1,1,1,47.04094314575195
2025-04-22,4,1,2,1,1,1,47.59436798095703
2025-04-23,4,1,2,1,1,1,46.99153137207031
2025-04-24,4,1,2,1,1,1,47.3967170715332
2025-04-25,4,1,2,1,1,1,47.81178665161133
2025-04-28,4,1,2,1,1,1,48.51344680786133
2025-04-29,4,1,2,1,1,1,48.56285858154297
2025-04-30,4,1,2,1,1,1,48.93839645385742
2025-05-01,5,1,2,1,1,1,48.69132995605469
2025-05-02,5,1,2,1,1,1,49.60052490234375
2025-05-05,5,1,2,1,1,1,49.84758758544922
2025-05-06,5,1,2,1,1,1,50.11441802978516
2025-05-07,5,1,2,1,1,1,49.64005661010742
2025-05-08,5,1,2,1,1,1,49.26451873779297
2025-05-09,5,1,2,1,1,1,50.04523849487305
2025-05-12,5,1,2,1,1,1,49.60052490234375
2025-05-13,5,1,2,1,1,1,49.81793975830078
2025-05-14,5,1,2,1,1,1,49.63017272949219
2025-05-15,5,1,2,1,1,1,50.48995590209961
2025-05-16,5,1,2,1,1,1,50.6381950378418
2025-05-19,5,1,2,1,1,1,50.48007583618164
2025-05-20,5,1,2,1,1,1,51.003849029541016
2025-05-21,5,1,2,1,1,1,50.8457260131836
2025-05-22,5,1,2,1,1,1,50.82596206665039
2025-05-23,5,1,2,1,1,1,51.90316009521485
2025-05-27,5,1,2,1,1,1,51.300323486328125
2025-05-28,5,1,2,1,1,1,51.41891479492188
2025-05-29,5,1,2,1,1,1,52.42693328857422
2025-05-30,5,1,2,1,1,1,51.5968017578125
2025-06-02,6,1,2,1,1,1,52.64435195922852
2025-06-03,6,1,2,1,1,1,52.50599670410156
2025-06-04,6,1,2,1,1,1,52.83211898803711
2025-06-05,6,1,2,1,1,1,53.39542388916016
2025-06-06,6,1,2,1,1,1,53.30648040771485
2025-06-09,6,1,2,1,1,1,53.80060958862305
2025-06-10,6,1,2,1,1,1,54.01802444458008
2025-06-11,6,1,2,1,1,1,53.44483947753906
2025-06-12,6,1,2,1,1,1,54.12673568725586
2025-06-13,6,1,2,1,1,1,52.67399978637695
2025-06-16,6,1,2,1,1,1,53.040000915527344
2025-06-17,6,1,2,1,1,1,51.560001373291016
2025-06-18,6,1,2,1,1,1,51.79999923706055
2025-06-20,6,1,2,1,1,1,51.72999954223633
2025-06-23,6,1,2,1,1,1,52.34999847412109
2025-06-24,6,1,2,1,1,1,53.459999084472656
2025-06-25,6,1,2,1,1,1,52.88999938964844
2025-06-26,6,1,2,1,1,1,52.97999954223633
2025-06-27,6,1,2,1,1,1,52.63999938964844
2025-06-30,6,1,2,1,1,1,53.75
2025-07-01,7,2,3,1,1,1,54.209999084472656
2025-07-02,7,2,3,1,1,1,54.310001373291016
2025-07-03,7,2,3,1,1,1,54.790000915527344
