Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI BRAZIL
2022-02-15,2,1,1,1,0,0,25.34888458251953
2022-02-16,2,1,1,1,0,0,25.60001945495605
2022-02-17,2,1,1,1,0,0,25.04448699951172
2022-02-18,2,1,1,1,0,0,25.05209732055664
2022-02-22,2,1,1,1,0,0,25.455427169799805
2022-02-23,2,1,1,1,0,0,25.50108337402344
2022-02-24,2,1,1,1,0,0,24.869457244873047
2022-02-25,2,1,1,1,0,1,25.158639907836918
2022-02-28,2,1,1,1,0,1,25.029266357421875
2022-03-01,3,1,1,1,0,1,25.03687858581543
2022-03-02,3,1,1,1,0,1,25.858755111694336
2022-03-03,3,1,1,1,0,1,26.3077449798584
2022-03-04,3,1,1,1,0,1,26.09466552734375
2022-03-07,3,1,1,1,0,1,25.135805130004883
2022-03-08,3,1,1,1,0,1,25.295618057250977
2022-03-09,3,1,1,1,0,1,25.980514526367188
2022-03-10,3,1,1,1,0,1,26.05661964416504
2022-03-11,3,1,1,1,0,1,25.39454460144043
2022-03-14,3,1,1,1,0,1,24.75530433654785
2022-03-15,3,1,1,1,0,1,24.23021507263184
2022-03-16,3,1,1,1,0,1,25.067317962646484
2022-03-17,3,1,1,1,0,1,25.73699378967285
2022-03-18,3,1,1,1,0,1,26.36862564086914
2022-03-21,3,1,1,1,0,1,27.053524017333984
2022-03-22,3,1,1,1,0,1,27.35792732238769
2022-03-23,3,1,1,1,0,1,27.76125144958496
2022-03-24,3,1,1,1,0,1,28.25590705871582
2022-03-25,3,1,1,1,0,1,28.682064056396484
2022-03-28,3,1,1,1,0,1,28.46137809753418
2022-03-29,3,1,1,1,0,1,28.811429977416992
2022-03-30,3,1,1,1,0,1,28.720111846923828
2022-03-31,3,1,1,1,0,1,28.77338409423828
2022-04-01,4,1,2,1,0,1,29.78550910949707
2022-04-04,4,1,2,1,0,1,30.07469367980957
2022-04-05,4,1,2,1,0,1,29.16149139404297
2022-04-06,4,1,2,1,0,1,28.666845321655277
2022-04-07,4,1,2,1,0,1,28.742942810058597
2022-04-08,4,1,2,1,0,1,28.811429977416992
2022-04-11,4,1,2,1,0,1,28.61357307434082
2022-04-12,4,1,2,1,0,1,28.57552146911621
2022-04-13,4,1,2,1,0,1,28.61357307434082
2022-04-14,4,1,2,1,0,1,28.33961677551269
2022-04-18,4,1,2,1,0,1,28.529863357543945
2022-04-19,4,1,2,1,0,1,28.29395294189453
2022-04-20,4,1,2,1,0,1,28.38527488708496
2022-04-21,4,1,2,1,0,1,27.639493942260746
2022-04-22,4,1,2,1,0,1,26.444725036621094
2022-04-25,4,1,2,1,0,1,25.94246482849121
2022-04-26,4,1,2,1,0,1,24.79335594177246
2022-04-27,4,1,2,1,0,1,25.12058448791504
2022-04-28,4,1,2,1,0,1,25.447811126708984
2022-04-29,4,1,2,1,0,1,24.93794822692871
2022-05-02,5,1,2,1,0,1,24.070405960083008
2022-05-03,5,1,2,1,0,1,24.481348037719727
2022-05-04,5,1,2,1,0,1,25.181468963623047
2022-05-05,5,1,2,1,0,1,24.093236923217773
2022-05-06,5,1,2,1,0,1,23.84971809387207
2022-05-09,5,1,2,1,0,1,23.020225524902344
2022-05-10,5,1,2,1,0,1,23.058279037475582
2022-05-11,5,1,2,1,0,1,23.3398494720459
2022-05-12,5,1,2,1,0,1,23.659467697143555
2022-05-13,5,1,2,1,0,1,24.26826477050781
2022-05-16,5,1,2,1,0,1,24.61832618713379
2022-05-17,5,1,2,1,0,1,25.234731674194336
2022-05-18,5,1,2,1,0,1,24.45851707458496
2022-05-19,5,1,2,1,0,1,24.97599601745605
2022-05-20,5,1,2,1,0,1,25.584796905517575
2022-05-23,5,1,2,1,0,1,26.51321601867676
2022-05-24,5,1,2,1,0,1,26.467554092407227
2022-05-25,5,1,2,1,0,1,26.444725036621094
2022-05-26,5,1,2,1,0,1,27.01547622680664
2022-05-27,5,1,2,1,0,1,27.18289566040039
2022-05-31,5,1,2,1,0,1,26.825225830078125
2022-06-01,6,1,2,1,0,1,26.71107292175293
2022-06-02,6,1,2,1,0,1,27.045917510986328
2022-06-03,6,1,2,1,0,1,26.81761360168457
2022-06-06,6,1,2,1,0,1,26.53604507446289
2022-06-07,6,1,2,1,0,1,26.09466552734375
2022-06-08,6,1,2,1,0,1,25.508695602416992
2022-06-09,6,1,2,1,0,1,25.07772445678711
2022-06-10,6,1,2,1,0,1,24.32093048095703
2022-06-13,6,1,2,1,0,1,23.11802864074707
2022-06-14,6,1,2,1,0,1,22.942771911621094
2022-06-15,6,1,2,1,0,1,23.564136505126957
2022-06-16,6,1,2,1,0,1,22.52056121826172
2022-06-17,6,1,2,1,0,1,22.24174118041992
2022-06-21,6,1,2,1,0,1,22.21784400939941
2022-06-22,6,1,2,1,0,1,22.09834861755371
2022-06-23,6,1,2,1,0,1,21.6203727722168
2022-06-24,6,1,2,1,0,1,21.668174743652344
2022-06-27,6,1,2,1,0,1,22.225805282592773
2022-06-28,6,1,2,1,0,1,22.034618377685547
2022-06-29,6,1,2,1,0,1,22.13021469116211
2022-06-30,6,1,2,1,0,1,21.819530487060547
2022-07-01,7,2,3,1,0,1,21.56460952758789
2022-07-05,7,2,3,1,0,1,21.054771423339844
2022-07-06,7,2,3,1,0,1,21.00697135925293
2022-07-07,7,2,3,1,0,1,21.75579833984375
2022-07-08,7,2,3,1,0,1,21.939023971557617
2022-07-11,7,2,3,1,0,1,21.07070541381836
2022-07-12,7,2,3,1,0,1,20.823749542236328
2022-07-13,7,2,3,1,0,1,20.911378860473636
2022-07-14,7,2,3,1,0,1,20.377641677856445
2022-07-15,7,2,3,1,0,1,20.65645980834961
2022-07-18,7,2,3,1,0,1,20.68035888671875
2022-07-19,7,2,3,1,0,1,20.91934585571289
2022-07-20,7,2,3,1,0,1,20.704256057739254
2022-07-21,7,2,3,1,0,1,20.7281551361084
2022-07-22,7,2,3,1,0,1,20.75205612182617
2022-07-25,7,2,3,1,0,1,21.57257652282715
2022-07-26,7,2,3,1,0,1,21.56460952758789
2022-07-27,7,2,3,1,0,1,22.32140350341797
2022-07-28,7,2,3,1,0,1,22.96666717529297
2022-07-29,7,2,3,1,0,1,23.11802864074707
2022-08-01,8,2,3,1,0,1,22.83920669555664
2022-08-02,8,2,3,1,0,1,22.67988395690918
2022-08-03,8,2,3,1,0,1,22.703784942626957
2022-08-04,8,2,3,1,0,1,23.349048614501957
2022-08-05,8,2,3,1,0,1,23.699562072753903
2022-08-08,8,2,3,1,0,1,24.432456970214844
2022-08-09,8,2,3,1,0,1,24.472286224365234
2022-08-10,8,2,3,1,0,1,25.021957397460938
2022-08-11,8,2,3,1,0,1,24.575851440429688
2022-08-12,8,2,3,1,0,1,25.48400115966797
2022-08-15,8,2,3,1,0,1,25.50789833068848
2022-08-16,8,2,3,1,0,1,25.412303924560547
2022-08-17,8,2,3,1,0,1,25.30874252319336
2022-08-18,8,2,3,1,0,1,25.38044166564941
2022-08-19,8,2,3,1,0,1,24.83076858520508
2022-08-22,8,2,3,1,0,1,24.671443939208984
2022-08-23,8,2,3,1,0,1,25.57162857055664
2022-08-24,8,2,3,1,0,1,25.539766311645508
2022-08-25,8,2,3,1,0,1,25.659257888793945
2022-08-26,8,2,3,1,0,1,25.49993324279785
2022-08-29,8,2,3,1,0,1,25.72299194335937
2022-08-30,8,2,3,1,0,1,24.8705997467041
2022-08-31,8,2,3,1,0,1,24.312963485717773
2022-09-01,9,2,3,1,0,1,24.26516532897949
2022-09-02,9,2,3,1,0,1,24.59178352355957
2022-09-06,9,2,3,1,0,1,24.097875595092773
2022-09-07,9,2,3,1,0,1,24.32093048095703
2022-09-08,9,2,3,1,0,1,24.29703140258789
2022-09-09,9,2,3,1,0,1,25.0856876373291
2022-09-12,9,2,3,1,0,1,25.61942672729492
2022-09-13,9,2,3,1,0,1,24.551950454711918
2022-09-14,9,2,3,1,0,1,24.575851440429688
2022-09-15,9,2,3,1,0,1,24.161605834960938
2022-09-16,9,2,3,1,0,1,23.898717880249023
2022-09-19,9,2,3,1,0,1,24.91043281555176
2022-09-20,9,2,3,1,0,1,25.101619720458984
2022-09-21,9,2,3,1,0,1,24.886533737182617
2022-09-22,9,2,3,1,0,1,25.65129280090332
2022-09-23,9,2,3,1,0,1,24.48822021484375
2022-09-26,9,2,3,1,0,1,23.33311653137207
2022-09-27,9,2,3,1,0,1,23.23752212524414
2022-09-28,9,2,3,1,0,1,23.349048614501957
2022-09-29,9,2,3,1,0,1,23.07819557189941
2022-09-30,9,2,3,1,0,1,23.603967666625977
2022-10-03,10,2,4,1,0,1,25.930110931396484
2022-10-04,10,2,4,1,0,1,26.03367042541504
2022-10-05,10,2,4,1,0,1,26.145198822021484
2022-10-06,10,2,4,1,0,1,26.17706680297852
2022-10-07,10,2,4,1,0,1,25.858413696289062
2022-10-10,10,2,4,1,0,1,25.85045051574707
2022-10-11,10,2,4,1,0,1,25.22111320495605
2022-10-12,10,2,4,1,0,1,24.990095138549805
2022-10-13,10,2,4,1,0,1,25.157384872436523
2022-10-14,10,2,4,1,0,1,24.384662628173828
2022-10-17,10,2,4,1,0,1,24.9024658203125
2022-10-18,10,2,4,1,0,1,25.57162857055664
2022-10-19,10,2,4,1,0,1,25.71501922607422
2022-10-20,10,2,4,1,0,1,26.17706680297852
2022-10-21,10,2,4,1,0,1,27.156911849975582
2022-10-24,10,2,4,1,0,1,25.476036071777344
2022-10-25,10,2,4,1,0,1,25.04585838317871
2022-10-26,10,2,4,1,0,1,24.456357955932617
2022-10-27,10,2,4,1,0,1,25.197216033935547
2022-10-28,10,2,4,1,0,1,25.053823471069336
2022-10-31,10,2,4,1,0,1,26.02570343017578
2022-11-01,11,2,4,1,0,1,26.4080867767334
2022-11-02,11,2,4,1,0,1,25.627391815185547
2022-11-03,11,2,4,1,0,1,26.32842063903809
2022-11-04,11,2,4,1,0,1,26.981653213500977
2022-11-07,11,2,4,1,0,1,25.77875328063965
2022-11-08,11,2,4,1,0,1,26.02570343017578
2022-11-09,11,2,4,1,0,1,25.23704719543457
2022-11-10,11,2,4,1,0,1,23.588035583496094
2022-11-11,11,2,4,1,0,1,24.408557891845703
2022-11-14,11,2,4,1,0,1,24.543983459472656
2022-11-15,11,2,4,1,0,1,24.63161277770996
2022-11-16,11,2,4,1,0,1,23.683631896972656
2022-11-17,11,2,4,1,0,1,23.484474182128903
2022-11-18,11,2,4,1,0,1,23.47650909423828
2022-11-21,11,2,4,1,0,1,23.994314193725582
2022-11-22,11,2,4,1,0,1,23.47650909423828
2022-11-23,11,2,4,1,0,1,23.58006858825684
2022-11-25,11,2,4,1,0,1,23.564136505126957
2022-11-28,11,2,4,1,0,1,23.61990165710449
2022-11-29,11,2,4,1,0,1,24.36872673034668
2022-11-30,11,2,4,1,0,1,25.07772445678711
2022-12-01,12,2,4,1,0,1,24.8705997467041
2022-12-02,12,2,4,1,0,1,24.95026397705078
2022-12-05,12,2,4,1,0,1,24.097875595092773
2022-12-06,12,2,4,1,0,1,24.48025321960449
2022-12-07,12,2,4,1,0,1,24.312963485717773
2022-12-08,12,2,4,1,0,1,23.874818801879883
2022-12-09,12,2,4,1,0,1,23.850923538208008
2022-12-12,12,2,4,1,0,1,23.197689056396484
2022-12-13,12,2,4,1,0,1,22.685762405395508
2022-12-14,12,2,4,1,0,1,22.66007804870605
2022-12-15,12,2,4,1,0,1,22.56591033935547
2022-12-16,12,2,4,1,0,1,22.437501907348636
2022-12-19,12,2,4,1,0,1,22.925460815429688
2022-12-20,12,2,4,1,0,1,23.798646926879883
2022-12-21,12,2,4,1,0,1,23.978422164916992
2022-12-22,12,2,4,1,0,1,24.149635314941406
2022-12-23,12,2,4,1,0,1,24.646154403686523
2022-12-27,12,2,4,1,0,1,23.824331283569336
2022-12-28,12,2,4,1,0,1,24.32941055297852
2022-12-29,12,2,4,1,0,1,24.106830596923828
2022-12-30,12,2,4,1,0,1,23.94417762756348
2023-01-03,1,1,1,1,0,1,22.163562774658203
2023-01-04,1,1,1,1,0,1,22.548789978027344
2023-01-05,1,1,1,1,0,1,23.327810287475582
2023-01-06,1,1,1,1,0,1,24.226682662963867
2023-01-09,1,1,1,1,0,1,24.04690742492676
2023-01-10,1,1,1,1,0,1,24.671836853027344
2023-01-11,1,1,1,1,0,1,25.23683738708496
2023-01-12,1,1,1,1,0,1,25.450857162475582
2023-01-13,1,1,1,1,0,1,25.26252174377441
2023-01-17,1,1,1,1,0,1,25.33956718444824
2023-01-18,1,1,1,1,0,1,25.142671585083008
2023-01-19,1,1,1,1,0,1,25.27108383178711
2023-01-20,1,1,1,1,0,1,24.98002052307129
2023-01-23,1,1,1,1,0,1,24.98002052307129
2023-01-24,1,1,1,1,0,1,25.44229507446289
2023-01-25,1,1,1,1,0,1,26.092906951904297
2023-01-26,1,1,1,1,0,1,26.18707275390625
2023-01-27,1,1,1,1,0,1,25.52790260314941
2023-01-30,1,1,1,1,0,1,25.38237190246582
2023-01-31,1,1,1,1,0,1,25.973058700561523
2023-02-01,2,1,1,1,0,1,25.673433303833008
2023-02-02,2,1,1,1,0,1,25.21971893310547
2023-02-03,2,1,1,1,0,1,24.50062370300293
2023-02-06,2,1,1,1,0,1,24.406455993652344
2023-02-07,2,1,1,1,0,1,24.04690742492676
2023-02-08,2,1,1,1,0,1,24.440696716308597
2023-02-09,2,1,1,1,0,1,23.80721092224121
2023-02-10,2,1,1,1,0,1,24.05546760559082
2023-02-13,2,1,1,1,0,1,24.440696716308597
2023-02-14,2,1,1,1,0,1,24.235240936279297
2023-02-15,2,1,1,1,0,1,24.42357635498047
2023-02-16,2,1,1,1,0,1,24.517745971679688
2023-02-17,2,1,1,1,0,1,24.560548782348636
2023-02-21,2,1,1,1,0,1,24.149635314941406
2023-02-22,2,1,1,1,0,1,24.141077041625977
2023-02-23,2,1,1,1,0,1,24.440696716308597
2023-02-24,2,1,1,1,0,1,23.70448112487793
2023-02-27,2,1,1,1,0,1,23.66167640686035
2023-02-28,2,1,1,1,0,1,23.344932556152344
2023-03-01,3,1,1,1,0,1,23.53326797485352
2023-03-02,3,1,1,1,0,1,23.165157318115234
2023-03-03,3,1,1,1,0,1,23.327810287475582
2023-03-06,3,1,1,1,0,1,23.695920944213867
2023-03-07,3,1,1,1,0,1,23.40485572814941
2023-03-08,3,1,1,1,0,1,24.13251495361328
2023-03-09,3,1,1,1,0,1,23.72160148620605
2023-03-10,3,1,1,1,0,1,23.130918502807617
2023-03-13,3,1,1,1,0,1,22.77136993408203
2023-03-14,3,1,1,1,0,1,22.814170837402344
2023-03-15,3,1,1,1,0,1,22.51454734802246
2023-03-16,3,1,1,1,0,1,22.98538398742676
2023-03-17,3,1,1,1,0,1,22.58303451538086
2023-03-20,3,1,1,1,0,1,22.42038345336914
2023-03-21,3,1,1,1,0,1,22.47174644470215
2023-03-22,3,1,1,1,0,1,22.34333610534668
2023-03-23,3,1,1,1,0,1,21.624238967895508
2023-03-24,3,1,1,1,0,1,21.97522735595703
2023-03-27,3,1,1,1,0,1,22.32621192932129
2023-03-28,3,1,1,1,0,1,22.8398551940918
2023-03-29,3,1,1,1,0,1,23.12235641479492
2023-03-30,3,1,1,1,0,1,23.68735885620117
2023-03-31,3,1,1,1,0,1,23.43910026550293
2023-04-03,4,1,2,1,0,1,23.36205673217773
2023-04-04,4,1,2,1,0,1,23.38773536682129
2023-04-05,4,1,2,1,0,1,23.293569564819336
2023-04-06,4,1,2,1,0,1,23.19083976745605
2023-04-10,4,1,2,1,0,1,23.41341781616211
2023-04-11,4,1,2,1,0,1,24.654712677001957
2023-04-12,4,1,2,1,0,1,25.15979385375977
2023-04-13,4,1,2,1,0,1,25.09986686706543
2023-04-14,4,1,2,1,0,1,25.134113311767575
2023-04-17,4,1,2,1,0,1,25.00570297241211
2023-04-18,4,1,2,1,0,1,24.834487915039062
2023-04-19,4,1,2,1,0,1,23.772964477539062
2023-04-20,4,1,2,1,0,1,23.961301803588867
2023-04-21,4,1,2,1,0,1,23.713041305541992
2023-04-24,4,1,2,1,0,1,23.978422164916992
2023-04-25,4,1,2,1,0,1,23.635995864868164
2023-04-26,4,1,2,1,0,1,23.49046516418457
2023-04-27,4,1,2,1,0,1,23.96986198425293
2023-04-28,4,1,2,1,0,1,24.201000213623047
2023-05-01,5,1,2,1,0,1,24.004106521606445
2023-05-02,5,1,2,1,0,1,23.396297454833984
2023-05-03,5,1,2,1,0,1,23.61887550354004
2023-05-04,5,1,2,1,0,1,23.68735885620117
2023-05-05,5,1,2,1,0,1,24.620471954345703
2023-05-08,5,1,2,1,0,1,24.53486633300781
2023-05-09,5,1,2,1,0,1,24.86017227172852
2023-05-10,5,1,2,1,0,1,25.125551223754883
2023-05-11,5,1,2,1,0,1,25.30532455444336
2023-05-12,5,1,2,1,0,1,25.510780334472656
2023-05-15,5,1,2,1,0,1,25.810401916503903
2023-05-16,5,1,2,1,0,1,25.313884735107425
2023-05-17,5,1,2,1,0,1,25.673433303833008
2023-05-18,5,1,2,1,0,1,25.6220703125
2023-05-19,5,1,2,1,0,1,25.587825775146484
2023-05-22,5,1,2,1,0,1,25.570707321166992
2023-05-23,5,1,2,1,0,1,25.51933860778809
2023-05-24,5,1,2,1,0,1,25.356689453125
2023-05-25,5,1,2,1,0,1,25.202598571777344
2023-05-26,5,1,2,1,0,1,25.63063240051269
2023-05-30,5,1,2,1,0,1,24.92865753173828
2023-05-31,5,1,2,1,0,1,24.671836853027344
2023-06-01,6,1,2,1,0,1,25.44229507446289
2023-06-02,6,1,2,1,0,1,26.18707275390625
2023-06-05,6,1,2,1,0,1,26.32404518127441
2023-06-06,6,1,2,1,0,1,26.837684631347656
2023-06-07,6,1,2,1,0,1,27.02716445922852
2023-06-08,6,1,2,1,0,1,27.22015190124512
2023-06-09,6,1,2,1,0,1,27.72016716003418
2023-06-12,6,1,2,1,0,1,27.8254337310791
2023-06-13,6,1,2,1,0,1,27.693851470947266
2023-06-14,6,1,2,1,0,1,28.45703125
2023-06-15,6,1,2,1,0,1,28.650022506713867
2023-06-16,6,1,2,1,0,1,28.35176658630371
2023-06-20,6,1,2,1,0,1,28.70265388488769
2023-06-21,6,1,2,1,0,1,29.09740447998047
2023-06-22,6,1,2,1,0,1,28.75528907775879
2023-06-23,6,1,2,1,0,1,28.67633819580078
2023-06-26,6,1,2,1,0,1,28.623706817626957
2023-06-27,6,1,2,1,0,1,28.32545280456543
2023-06-28,6,1,2,1,0,1,27.834205627441406
2023-06-29,6,1,2,1,0,1,28.23773002624512
2023-06-30,6,1,2,1,0,1,28.448261260986328
2023-07-03,7,2,3,1,0,1,28.799150466918945
2023-07-05,7,2,3,1,0,1,28.378082275390625
2023-07-06,7,2,3,1,0,1,27.421913146972656
2023-07-07,7,2,3,1,0,1,28.088600158691406
2023-07-10,7,2,3,1,0,1,27.781574249267575
2023-07-11,7,2,3,1,0,1,27.807891845703125
2023-07-12,7,2,3,1,0,1,28.088600158691406
2023-07-13,7,2,3,1,0,1,28.65879249572754
2023-07-14,7,2,3,1,0,1,28.290361404418945
2023-07-17,7,2,3,1,0,1,28.36054039001465
2023-07-18,7,2,3,1,0,1,28.255271911621094
2023-07-19,7,2,3,1,0,1,28.30790901184082
2023-07-20,7,2,3,1,0,1,28.35176658630371
2023-07-21,7,2,3,1,0,1,28.965822219848636
2023-07-24,7,2,3,1,0,1,29.553560256958008
2023-07-25,7,2,3,1,0,1,29.667598724365234
2023-07-26,7,2,3,1,0,1,29.9219913482666
2023-07-27,7,2,3,1,0,1,29.018455505371094
2023-07-28,7,2,3,1,0,1,29.29039192199707
2023-07-31,7,2,3,1,0,1,29.711456298828125
2023-08-01,8,2,3,1,0,1,29.141265869140625
2023-08-02,8,2,3,1,0,1,28.92196273803711
2023-08-03,8,2,3,1,0,1,28.32545280456543
2023-08-04,8,2,3,1,0,1,28.12369155883789
2023-08-07,8,2,3,1,0,1,28.088600158691406
2023-08-08,8,2,3,1,0,1,27.97456169128418
2023-08-09,8,2,3,1,0,1,27.75525665283203
2023-08-10,8,2,3,1,0,1,27.8868408203125
2023-08-11,8,2,3,1,0,1,27.693851470947266
2023-08-14,8,2,3,1,0,1,27.141202926635746
2023-08-15,8,2,3,1,0,1,26.860492706298828
2023-08-16,8,2,3,1,0,1,26.77276992797852
2023-08-17,8,2,3,1,0,1,26.597326278686523
2023-08-18,8,2,3,1,0,1,26.79031562805176
2023-08-21,8,2,3,1,0,1,26.50960350036621
2023-08-22,8,2,3,1,0,1,27.097341537475582
2023-08-23,8,2,3,1,0,1,28.000879287719727
2023-08-24,8,2,3,1,0,1,27.702625274658203
2023-08-25,8,2,3,1,0,1,27.46577453613281
2023-08-28,8,2,3,1,0,1,27.79911994934082
2023-08-29,8,2,3,1,0,1,28.193866729736328
2023-08-30,8,2,3,1,0,1,27.92192840576172
2023-08-31,8,2,3,1,0,1,27.062253952026367
2023-09-01,9,2,3,1,0,1,27.579814910888672
2023-09-05,9,2,3,1,0,1,27.334190368652344
2023-09-06,9,2,3,1,0,1,26.98330307006836
2023-09-07,9,2,3,1,0,1,26.456972122192383
2023-09-08,9,2,3,1,0,1,26.82540512084961
2023-09-11,9,2,3,1,0,1,27.483318328857425
2023-09-12,9,2,3,1,0,1,27.588584899902344
2023-09-13,9,2,3,1,0,1,27.89561080932617
2023-09-14,9,2,3,1,0,1,28.421947479248047
2023-09-15,9,2,3,1,0,1,28.299131393432617
2023-09-18,9,2,3,1,0,1,28.299131393432617
2023-09-19,9,2,3,1,0,1,28.10614585876465
2023-09-20,9,2,3,1,0,1,28.32545280456543
2023-09-21,9,2,3,1,0,1,27.369279861450195
2023-09-22,9,2,3,1,0,1,27.34296417236328
2023-09-25,9,2,3,1,0,1,27.193836212158203
2023-09-26,9,2,3,1,0,1,26.69382095336914
2023-09-27,9,2,3,1,0,1,26.36924934387207
2023-09-28,9,2,3,1,0,1,26.72013664245605
2023-09-29,9,2,3,1,0,1,26.904354095458984
2023-10-02,10,2,4,1,0,1,26.378019332885746
2023-10-03,10,2,4,1,0,1,25.562204360961918
2023-10-04,10,2,4,1,0,1,25.623611450195312
2023-10-05,10,2,4,1,0,1,25.52711677551269
2023-10-06,10,2,4,1,0,1,25.74642372131348
2023-10-09,10,2,4,1,0,1,26.13239860534668
2023-10-10,10,2,4,1,0,1,26.851720809936523
2023-10-11,10,2,4,1,0,1,26.96575927734375
2023-10-12,10,2,4,1,0,1,26.430652618408203
2023-10-13,10,2,4,1,0,1,26.51837539672852
2023-10-16,10,2,4,1,0,1,26.992076873779297
2023-10-17,10,2,4,1,0,1,26.878034591674805
2023-10-18,10,2,4,1,0,1,26.413110733032227
2023-10-19,10,2,4,1,0,1,26.40433692932129
2023-10-20,10,2,4,1,0,1,26.26398277282715
2023-10-23,10,2,4,1,0,1,26.14994239807129
2023-10-24,10,2,4,1,0,1,26.51837539672852
2023-10-25,10,2,4,1,0,1,26.24643898010254
2023-10-26,10,2,4,1,0,1,26.74645233154297
2023-10-27,10,2,4,1,0,1,26.255210876464844
2023-10-30,10,2,4,1,0,1,25.89554977416992
2023-10-31,10,2,4,1,0,1,26.114856719970703
2023-11-01,11,2,4,1,0,1,26.89558219909668
2023-11-02,11,2,4,1,0,1,27.667537689208984
2023-11-03,11,2,4,1,0,1,27.98333549499512
2023-11-06,11,2,4,1,0,1,28.088600158691406
2023-11-07,11,2,4,1,0,1,28.281591415405277
2023-11-08,11,2,4,1,0,1,28.053512573242188
2023-11-09,11,2,4,1,0,1,27.90438270568848
2023-11-10,11,2,4,1,0,1,28.421947479248047
2023-11-13,11,2,4,1,0,1,28.36054039001465
2023-11-14,11,2,4,1,0,1,29.2816219329834
2023-11-15,11,2,4,1,0,1,29.474609375
2023-11-16,11,2,4,1,0,1,29.536012649536133
2023-11-17,11,2,4,1,0,1,29.378116607666016
2023-11-20,11,2,4,1,0,1,29.96585464477539
2023-11-21,11,2,4,1,0,1,29.641281127929688
2023-11-22,11,2,4,1,0,1,29.61496353149414
2023-11-24,11,2,4,1,0,1,29.62373924255371
2023-11-27,11,2,4,1,0,1,29.60619163513184
2023-11-28,11,2,4,1,0,1,29.93076515197754
2023-11-29,11,2,4,1,0,1,29.641281127929688
2023-11-30,11,2,4,1,0,1,29.83426856994629
2023-12-01,12,2,4,1,0,1,30.19392967224121
2023-12-04,12,2,4,1,0,1,29.51847267150879
2023-12-05,12,2,4,1,0,1,29.597421646118164
2023-12-06,12,2,4,1,0,1,29.50969886779785
2023-12-07,12,2,4,1,0,1,29.474609375
2023-12-08,12,2,4,1,0,1,29.69391441345215
2023-12-11,12,2,4,1,0,1,29.61496353149414
2023-12-12,12,2,4,1,0,1,29.316709518432617
2023-12-13,12,2,4,1,0,1,30.386919021606445
2023-12-14,12,2,4,1,0,1,30.75535011291504
2023-12-15,12,2,4,1,0,1,30.34305953979492
2023-12-18,12,2,4,1,0,1,30.869388580322266
2023-12-19,12,2,4,1,0,1,31.28168296813965
2023-12-20,12,2,4,1,0,1,30.68309783935547
2023-12-21,12,2,4,1,0,1,31.18267822265625
2023-12-22,12,2,4,1,0,1,31.44608688354492
2023-12-26,12,2,4,1,0,1,31.9275016784668
2023-12-27,12,2,4,1,0,1,32.036502838134766
2023-12-28,12,2,4,1,0,1,31.891170501708984
2023-12-29,12,2,4,1,0,1,31.754919052124023
2024-01-02,1,1,1,1,0,1,31.219009399414062
2024-01-03,1,1,1,1,0,1,31.27351188659668
2024-01-04,1,1,1,1,0,1,30.94651222229004
2024-01-05,1,1,1,1,0,1,31.300756454467773
2024-01-08,1,1,1,1,0,1,31.36433982849121
2024-01-09,1,1,1,1,0,1,30.919265747070312
2024-01-10,1,1,1,1,0,1,30.87384796142578
2024-01-11,1,1,1,1,0,1,31.02826499938965
2024-01-12,1,1,1,1,0,1,31.191761016845703
2024-01-16,1,1,1,1,0,1,30.374269485473636
2024-01-17,1,1,1,1,0,1,30.19260597229004
2024-01-18,1,1,1,1,0,1,29.892860412597656
2024-01-19,1,1,1,1,0,1,29.938276290893555
2024-01-22,1,1,1,1,0,1,29.375118255615234
2024-01-23,1,1,1,1,0,1,29.92011070251465
2024-01-24,1,1,1,1,0,1,29.911027908325195
2024-01-25,1,1,1,1,0,1,30.147188186645508
2024-01-26,1,1,1,1,0,1,30.310688018798828
2024-01-29,1,1,1,1,0,1,30.092693328857425
2024-01-30,1,1,1,1,0,1,29.84744644165039
2024-01-31,1,1,1,1,0,1,29.90194320678711
2024-02-01,2,1,1,1,0,1,30.238025665283203
2024-02-02,2,1,1,1,0,1,29.674861907958984
2024-02-05,2,1,1,1,0,1,29.68394660949707
2024-02-06,2,1,1,1,0,1,30.4832706451416
2024-02-07,2,1,1,1,0,1,30.32885360717773
2024-02-08,2,1,1,1,0,1,29.711196899414062
2024-02-09,2,1,1,1,0,1,29.911027908325195
2024-02-12,2,1,1,1,0,1,30.17444229125977
2024-02-13,2,1,1,1,0,1,29.31153678894043
2024-02-14,2,1,1,1,0,1,29.56586456298828
2024-02-15,2,1,1,1,0,1,29.792945861816406
2024-02-16,2,1,1,1,0,1,30.074525833129883
2024-02-20,2,1,1,1,0,1,30.60135078430176
2024-02-21,2,1,1,1,0,1,30.60135078430176
2024-02-22,2,1,1,1,0,1,30.4196891784668
2024-02-23,2,1,1,1,0,1,30.083606719970703
2024-02-26,2,1,1,1,0,1,30.238025665283203
2024-02-27,2,1,1,1,0,1,30.95560073852539
2024-02-28,2,1,1,1,0,1,30.29252052307129
2024-02-29,2,1,1,1,0,1,29.98369026184082
2024-03-01,3,1,1,1,0,1,30.156274795532227
2024-03-04,3,1,1,1,0,1,29.96552848815918
2024-03-05,3,1,1,1,0,1,29.838359832763672
2024-03-06,3,1,1,1,0,1,30.110858917236328
2024-03-07,3,1,1,1,0,1,30.0654411315918
